Reporter,Year,Partner,Product categories,Indicator Type,Indicator,Indicator Value
Reunion,1995,South Africa,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,70.338344
Reunion,1995,World,Animal,Export,Export(US$ Mil),16.952671
Reunion,1995,World,Vegetable,Export,Export(US$ Mil),5.907096
Reunion,1995,World,Food Products,Export,Export(US$ Mil),140.62014
Reunion,1995,World,Minerals,Export,Export(US$ Mil),0.494129
Reunion,1995,World,Fuels,Export,Export(US$ Mil),0.436348
Reunion,1995,World,Chemicals,Export,Export(US$ Mil),3.467657
Reunion,1995,World,Plastic or Rubber,Export,Export(US$ Mil),0.855357
Reunion,1995,World,Hides and Skins,Export,Export(US$ Mil),0.012351
Reunion,1995,World,Wood,Export,Export(US$ Mil),1.707185
Reunion,1995,World,Textiles and Clothing,Export,Export(US$ Mil),2.231277
Reunion,1995,World,Footwear,Export,Export(US$ Mil),0.021945
Reunion,1995,World,Stone and Glass,Export,Export(US$ Mil),0.310761
Reunion,1995,World,Metals,Export,Export(US$ Mil),5.066757
Reunion,1995,World,Mach and Elec,Export,Export(US$ Mil),14.23889
Reunion,1995,World,Transportation,Export,Export(US$ Mil),12.268483
Reunion,1995,World,Miscellaneous,Export,Export(US$ Mil),4.098888
Reunion,1995,World,Raw materials,Export,Export(US$ Mil),20.811686
Reunion,1995,World,Intermediate goods,Export,Export(US$ Mil),137.843212
Reunion,1995,World,Consumer goods,Export,Export(US$ Mil),26.494911
Reunion,1995,World,Capital goods,Export,Export(US$ Mil),23.455405
Reunion,1995,World,Raw materials,Import,Import(US$ Mil),213.677826
Reunion,1995,World,Intermediate goods,Import,Import(US$ Mil),363.565048
Reunion,1995,World,Consumer goods,Import,Import(US$ Mil),1418.127466
Reunion,1995,World,Capital goods,Import,Import(US$ Mil),563.765919
Reunion,1995,World,All Products,Export,Exports (in US$ Mil),208.689936
Reunion,1995,World,All Products,Import,Imports (in US$ Mil),2711.07968
Reunion,1995,...,...,Import,No. Of Import partners,118
Reunion,1995,...,...,Import,No. Of Import products,3321
Reunion,1995,...,...,Export,No. Of Export partners,49
Reunion,1995,...,...,Export,No. Of Export products,1039
Reunion,1995,France,All Products,Export,Partner share(%)-Top 5 Export Partner,71.3588
Reunion,1995,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,6.1005
Reunion,1995,Belgium-Luxembourg,All Products,Export,Partner share(%)-Top 5 Export Partner,4.974
Reunion,1995,Comoros,All Products,Export,Partner share(%)-Top 5 Export Partner,4.7206
Reunion,1995,Madagascar,All Products,Export,Partner share(%)-Top 5 Export Partner,3.1816
Reunion,1995,France,All Products,Import,Partner share(%)-Top 5 Import Partner,66.3192
Reunion,1995,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,3.5261
Reunion,1995,Bahrain,All Products,Import,Partner share(%)-Top 5 Import Partner,3.0907
Reunion,1995,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,2.8022
Reunion,1995,South Africa,All Products,Import,Partner share(%)-Top 5 Import Partner,2.5945
Reunion,1995,World,Animal,Export,Export Product share(%),8.1234
Reunion,1995,World,Vegetable,Export,Export Product share(%),2.8306
Reunion,1995,World,Food Products,Export,Export Product share(%),67.3823
Reunion,1995,World,Minerals,Export,Export Product share(%),0.2368
Reunion,1995,World,Fuels,Export,Export Product share(%),0.2091
Reunion,1995,World,Chemicals,Export,Export Product share(%),1.6616
Reunion,1995,World,Plastic or Rubber,Export,Export Product share(%),0.4099
Reunion,1995,World,Hides and Skins,Export,Export Product share(%),0.0059
Reunion,1995,World,Wood,Export,Export Product share(%),0.818
Reunion,1995,World,Textiles and Clothing,Export,Export Product share(%),1.0692
Reunion,1995,World,Footwear,Export,Export Product share(%),0.0105
Reunion,1995,World,Stone and Glass,Export,Export Product share(%),0.1489
Reunion,1995,World,Metals,Export,Export Product share(%),2.4279
Reunion,1995,World,Mach and Elec,Export,Export Product share(%),6.823
Reunion,1995,World,Transportation,Export,Export Product share(%),5.8788
Reunion,1995,World,Miscellaneous,Export,Export Product share(%),1.9641
Reunion,1995,World,Raw materials,Export,Export Product share(%),9.9725
Reunion,1995,World,Intermediate goods,Export,Export Product share(%),66.0517
Reunion,1995,World,Consumer goods,Export,Export Product share(%),12.6958
Reunion,1995,World,Capital goods,Export,Export Product share(%),11.2394
Reunion,1995,World,Raw materials,Import,Import Product share(%),7.8817
Reunion,1995,World,Intermediate goods,Import,Import Product share(%),13.4103
Reunion,1995,World,Consumer goods,Import,Import Product share(%),52.3086
Reunion,1995,World,Capital goods,Import,Import Product share(%),20.7949
Reunion,1995,World,All Products,Trade Indicator,World Growth (%),11.5145552
Reunion,1995,World,All Products,Trade Indicator,Country Growth (%),8.355037535
Reunion,1995,...,...,Trade Indicator,Index of export market penetration,1.375008944
Reunion,1995,...,...,Trade Indicator,HH Market concentration index,0.755688563
Romania,2018,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,18391.57852
Romania,2018,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,9152.14797
Romania,2018,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,5686.43925
Romania,2018,Hungary,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,3909.901314
Romania,2018,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,3400.590379
Romania,2018,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,20025.06042
Romania,2018,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,9185.4857
Romania,2018,Hungary,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,6717.0822
Romania,2018,Poland,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,5439.798688
Romania,2018,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,5210.995873
Romania,2018,World,Animal,Export,Export(US$ Mil),1056.087757
Romania,2018,World,Vegetable,Export,Export(US$ Mil),4469.589528
Romania,2018,World,Food Products,Export,Export(US$ Mil),2121.577379
Romania,2018,World,Minerals,Export,Export(US$ Mil),145.7370243
Romania,2018,World,Fuels,Export,Export(US$ Mil),3279.849669
Romania,2018,World,Chemicals,Export,Export(US$ Mil),2540.204988
Romania,2018,World,Plastic or Rubber,Export,Export(US$ Mil),4583.466595
Romania,2018,World,Hides and Skins,Export,Export(US$ Mil),480.4535758
Romania,2018,World,Wood,Export,Export(US$ Mil),2579.995696
Romania,2018,World,Textiles and Clothing,Export,Export(US$ Mil),4792.648604
Romania,2018,World,Footwear,Export,Export(US$ Mil),1586.24119
Romania,2018,World,Stone and Glass,Export,Export(US$ Mil),483.7154106
Romania,2018,World,Metals,Export,Export(US$ Mil),7089.738925
Romania,2018,World,Mach and Elec,Export,Export(US$ Mil),22972.75174
Romania,2018,World,Transportation,Export,Export(US$ Mil),15100.96193
Romania,2018,World,Miscellaneous,Export,Export(US$ Mil),6794.586258
Romania,2018,World,Raw materials,Export,Export(US$ Mil),5930.518632
Romania,2018,World,Intermediate goods,Export,Export(US$ Mil),13017.84609
Romania,2018,World,Consumer goods,Export,Export(US$ Mil),31791.8646
Romania,2018,World,Capital goods,Export,Export(US$ Mil),28651.15951
Romania,2018,World,Raw materials,Import,Import(US$ Mil),9726.37875
Romania,2018,World,Intermediate goods,Import,Import(US$ Mil),22551.05539
Romania,2018,World,Consumer goods,Import,Import(US$ Mil),32888.82293
Romania,2018,World,Capital goods,Import,Import(US$ Mil),32318.61748
Romania,2018,World,All Products,Export,Exports (in US$ Mil),80077.60627
Romania,2018,World,All Products,Import,Imports (in US$ Mil),97877.6329
Romania,2005,World,All Products,Tariff,Duty Free Imports (US$ Thousand),29876480.05
Romania,2018,...,...,Development,Trade Balance (current US$ Mil),-7692.485284
Romania,2018,...,...,Development,GDP (current US$ Mil),239552.5167
Romania,2005,...,...,Tariff,No. Of Tariff Agreement,13
Romania,2018,...,...,Import,No. Of Import partners,180
Romania,2018,...,...,Import,No. Of Import products,4445
Romania,2018,...,...,Export,No. Of Export partners,197
Romania,2018,...,...,Export,No. Of Export products,4090
Romania,2018,...,...,Others,Population,19473936
Romania,2018,...,...,Others,Ease of Doing Business Rank,45
Romania,2018,...,...,Others,Trading Across Borders Rank,1
Romania,2016,...,...,Others,LPI Rank,60
Romania,2016,...,...,Others,LPI Score,2.99312
Romania,,...,...,Others,Services Trade Restrictions Index - Over All,14.5
Romania,2018,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,22.9672
Romania,2018,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,11.4291
Romania,2018,France,All Products,Export,Partner share(%)-Top 5 Export Partner,7.1012
Romania,2018,Hungary,All Products,Export,Partner share(%)-Top 5 Export Partner,4.8826
Romania,2018,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,4.2466
Romania,2018,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,20.4593
Romania,2018,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,9.3847
Romania,2018,Hungary,All Products,Import,Partner share(%)-Top 5 Import Partner,6.8627
Romania,2018,Poland,All Products,Import,Partner share(%)-Top 5 Import Partner,5.5578
Romania,2018,China,All Products,Import,Partner share(%)-Top 5 Import Partner,5.324
Romania,2018,World,Animal,Export,Export Product share(%),1.3188
Romania,2018,World,Vegetable,Export,Export Product share(%),5.5816
Romania,2018,World,Food Products,Export,Export Product share(%),2.6494
Romania,2018,World,Minerals,Export,Export Product share(%),0.182
Romania,2018,World,Fuels,Export,Export Product share(%),4.0958
Romania,2018,World,Chemicals,Export,Export Product share(%),3.1722
Romania,2018,World,Plastic or Rubber,Export,Export Product share(%),5.7238
Romania,2018,World,Hides and Skins,Export,Export Product share(%),0.6
Romania,2018,World,Wood,Export,Export Product share(%),3.2219
Romania,2018,World,Textiles and Clothing,Export,Export Product share(%),5.985
Romania,2018,World,Footwear,Export,Export Product share(%),1.9809
Romania,2018,World,Stone and Glass,Export,Export Product share(%),0.6041
Romania,2018,World,Metals,Export,Export Product share(%),8.8536
Romania,2018,World,Mach and Elec,Export,Export Product share(%),28.6881
Romania,2018,World,Transportation,Export,Export Product share(%),18.8579
Romania,2018,World,Miscellaneous,Export,Export Product share(%),8.485
Romania,2018,World,Raw materials,Export,Export Product share(%),7.406
Romania,2018,World,Intermediate goods,Export,Export Product share(%),16.2565
Romania,2018,World,Consumer goods,Export,Export Product share(%),39.7013
Romania,2018,World,Capital goods,Export,Export Product share(%),35.7792
Romania,2018,World,Raw materials,Import,Import Product share(%),9.9373
Romania,2018,World,Intermediate goods,Import,Import Product share(%),23.04
Romania,2018,World,Consumer goods,Import,Import Product share(%),33.602
Romania,2018,World,Capital goods,Import,Import Product share(%),33.0194
Romania,2005,World,Raw materials,Tariff,Weighted Average (%),4.098562306
Romania,2005,World,Intermediate goods,Tariff,Weighted Average (%),2.028422611
Romania,2005,World,Consumer goods,Tariff,Weighted Average (%),5.228508398
Romania,2005,World,Capital goods,Tariff,Weighted Average (%),1.233827425
Romania,2018,World,All Products,Trade Indicator,World Growth (%),3.499290229
Romania,2018,World,All Products,Trade Indicator,Country Growth (%),6.21934352
Romania,2005,World,All Products,Tariff,Simple Average (%),6.598617927
Romania,2005,World,All Products,Tariff,Weighted Average (%),3.09232264
Romania,2005,World,All Products,Tariff,Maximum Rate (%),315
Romania,2005,World,All Products,Tariff,Duty Free Tariff Lines Share (%),60.99200652
Romania,2018,...,...,Trade Indicator,Index of export market penetration,11.20100554
Romania,2018,...,...,Trade Indicator,HH Market concentration index,0.075570518
Romania,2018,...,...,Development,Trade Balance (% of GDP),-3.211189509
Romania,2018,...,...,Development,Trade in services (% of GDP),18.62150217
Romania,2018,...,...,Development,Trade (% of GDP),86.4949193
Romania,2018,...,...,Development,"GNI per capita, Atlas method (current US$)",11290
Russian Federation,2018,China,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,56019.90378
Russian Federation,2018,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,43450.49656
Russian Federation,2018,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,34184.35776
Russian Federation,2018,Belarus,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,22779.79597
Russian Federation,2018,Turkey,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,21312.06862
Russian Federation,2018,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,52217.63737
Russian Federation,2018,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,25510.95401
Russian Federation,2018,Belarus,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,12906.40497
Russian Federation,2018,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,12690.81374
Russian Federation,2018,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,10580.41241
Russian Federation,2018,World,Animal,Export,Export(US$ Mil),4649.565138
Russian Federation,2018,World,Vegetable,Export,Export(US$ Mil),14877.8659
Russian Federation,2018,World,Food Products,Export,Export(US$ Mil),5380.75717
Russian Federation,2018,World,Minerals,Export,Export(US$ Mil),4795.218795
Russian Federation,2018,World,Fuels,Export,Export(US$ Mil),237851.6706
Russian Federation,2018,World,Chemicals,Export,Export(US$ Mil),19422.51168
Russian Federation,2018,World,Plastic or Rubber,Export,Export(US$ Mil),6337.326659
Russian Federation,2018,World,Hides and Skins,Export,Export(US$ Mil),254.226079
Russian Federation,2018,World,Wood,Export,Export(US$ Mil),14140.46188
Russian Federation,2018,World,Textiles and Clothing,Export,Export(US$ Mil),951.4469087
Russian Federation,2018,World,Footwear,Export,Export(US$ Mil),250.4862423
Russian Federation,2018,World,Stone and Glass,Export,Export(US$ Mil),11683.06664
Russian Federation,2018,World,Metals,Export,Export(US$ Mil),43648.25819
Russian Federation,2018,World,Mach and Elec,Export,Export(US$ Mil),14068.33667
Russian Federation,2018,World,Transportation,Export,Export(US$ Mil),6780.067436
Russian Federation,2018,World,Miscellaneous,Export,Export(US$ Mil),66403.56222
Russian Federation,2018,World,Raw materials,Export,Export(US$ Mil),176127.5398
Russian Federation,2018,World,Intermediate goods,Export,Export(US$ Mil),87350.8788
Russian Federation,2018,World,Consumer goods,Export,Export(US$ Mil),104686.3629
Russian Federation,2018,World,Capital goods,Export,Export(US$ Mil),19602.57
Russian Federation,2018,World,Raw materials,Import,Import(US$ Mil),19235.32202
Russian Federation,2018,World,Intermediate goods,Import,Import(US$ Mil),40540.53228
Russian Federation,2018,World,Consumer goods,Import,Import(US$ Mil),79380.29553
Russian Federation,2018,World,Capital goods,Import,Import(US$ Mil),98351.63314
Russian Federation,2018,World,All Products,Export,Exports (in US$ Mil),451494.8282
Russian Federation,2018,World,All Products,Import,Imports (in US$ Mil),240225.7559
Russian Federation,2018,World,All Products,Tariff,Duty Free Imports (US$ Thousand),77446616.46
Russian Federation,2018,...,...,Development,Trade Balance (current US$ Mil),165288.2408
Russian Federation,2018,...,...,Development,GDP (current US$ Mil),1657554.647
Russian Federation,2018,...,...,Tariff,No. Of Tariff Agreement,8
Russian Federation,2018,...,...,Import,No. Of Import partners,218
Russian Federation,2018,...,...,Import,No. Of Import products,4439
Russian Federation,2018,...,...,Export,No. Of Export partners,194
Russian Federation,2018,...,...,Export,No. Of Export products,4364
Russian Federation,2018,...,...,Others,Population,144478050
Russian Federation,2018,...,...,Others,Ease of Doing Business Rank,35
Russian Federation,2018,...,...,Others,Trading Across Borders Rank,100
Russian Federation,2016,...,...,Others,LPI Rank,99
Russian Federation,2016,...,...,Others,LPI Score,2.570864
Russian Federation,2013,...,...,Others,No Of NTM Affected Products (HS 6 Digit),55
Russian Federation,2013,...,...,Others,No Of NTM Measures,3
Russian Federation,2009,...,...,Others,Overall Trade Restrictiveness Index -  Applied Tariff,0.1515411
Russian Federation,2009,...,...,Others,Overall Trade Restrictiveness Index - MFN Tariff,0.1555605
Russian Federation,,...,...,Others,Services Trade Restrictions Index - Over All,25.7
Russian Federation,2018,China,All Products,Export,Partner share(%)-Top 5 Export Partner,12.4077
Russian Federation,2018,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,9.6237
Russian Federation,2018,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,7.5714
Russian Federation,2018,Belarus,All Products,Export,Partner share(%)-Top 5 Export Partner,5.0454
Russian Federation,2018,Turkey,All Products,Export,Partner share(%)-Top 5 Export Partner,4.7203
Russian Federation,2018,China,All Products,Import,Partner share(%)-Top 5 Import Partner,21.7369
Russian Federation,2018,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,10.6196
Russian Federation,2018,Belarus,All Products,Import,Partner share(%)-Top 5 Import Partner,5.3726
Russian Federation,2018,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,5.2829
Russian Federation,2018,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,4.4044
